Energy [GeV] 		 E^2.flux (95%-low) [TeVcm^(-2)s^(-1)] 	 E^2.flux (95%-up) [TeVcm^(-2)s^(-1)]
64562.507755919 	 1.316941470e-10 	                  2.624606811e-10
62705.062981942 	 1.326864195e-10 	                  2.658598927e-10
60901.056359739 	 1.336861684e-10 	                  2.693031285e-10
59148.950489057 	 1.346934501e-10 	                  2.727909588e-10
57447.252200207 	 1.357083214e-10 	                  2.763239611e-10
55794.511281560 	 1.367308393e-10 	                  2.799756355e-10
54189.319243662 	 1.377610617e-10 	                  2.837030801e-10
52630.308118892 	 1.387990464e-10 	                  2.874801498e-10
51116.149295666 	 1.398448520e-10 	                  2.913075055e-10
49645.552386171 	 1.408985374e-10 	                  2.952779554e-10
48217.264126683 	 1.419601619e-10 	                  2.993160980e-10
46830.067309511 	 1.430297855e-10 	                  3.034094651e-10
45482.779745684 	 1.441074683e-10 	                  3.075588120e-10
44174.253257463 	 1.451932711e-10 	                  3.117649043e-10
42903.372699855 	 1.462872551e-10 	                  3.160285179e-10
41669.055010266 	 1.473894819e-10 	                  3.203504396e-10
40470.248285503 	 1.485000136e-10 	                  3.247314668e-10
39305.930885323 	 1.496189129e-10 	                  3.291724077e-10
38175.110561781 	 1.507462426e-10 	                  3.336740817e-10
37076.823613618 	 1.518820664e-10 	                  3.382373195e-10
36010.134064985 	 1.530264483e-10 	                  3.428629628e-10
34974.132867787 	 1.541794527e-10 	                  3.475518652e-10
33967.937126982 	 1.553411447e-10 	                  3.523048918e-10
32990.689348166 	 1.565115896e-10 	                  3.571229195e-10
32041.556706799 	 1.576908534e-10 	                  3.620068373e-10
31119.730338465 	 1.588790026e-10 	                  3.669575463e-10
30224.424649546 	 1.600761041e-10 	                  3.719759598e-10
29354.876647724 	 1.612822254e-10 	                  3.770630038e-10
28510.345291752 	 1.624974344e-10 	                  3.822587212e-10
27690.110859926 	 1.637217996e-10 	                  3.875439448e-10
26893.474336728 	 1.649045575e-10 	                  3.929022435e-10
26119.756817116 	 1.660889957e-10 	                  3.983346276e-10
25368.298927950 	 1.672819413e-10 	                  4.038421215e-10
24638.460266067 	 1.684834552e-10 	                  4.094257637e-10
23929.618852516 	 1.696935991e-10 	                  4.150866070e-10
23241.170602506 	 1.709124350e-10 	                  4.208257188e-10
22572.528810586 	 1.721400252e-10 	                  4.266441812e-10
21923.123650657 	 1.733764327e-10 	                  4.325577111e-10
21292.401690349 	 1.746217208e-10 	                  4.386300148e-10
20679.825419386 	 1.758759532e-10 	                  4.447875624e-10
20084.872791504 	 1.771391943e-10 	                  4.510315504e-10
19507.036779564 	 1.784115086e-10 	                  4.573631924e-10
18945.824943447 	 1.796929615e-10 	                  4.637837189e-10
18400.759010399 	 1.809836185e-10 	                  4.702943775e-10
17871.374467434 	 1.822835457e-10 	                  4.768964337e-10
17357.220165469 	 1.835928097e-10 	                  4.835911704e-10
16857.857934854 	 1.849114776e-10 	                  4.903798888e-10
16372.862211950 	 1.862396169e-10 	                  4.972639081e-10
15901.819676465 	 1.875772956e-10 	                  5.043000646e-10
15444.328899210 	 1.889245824e-10 	                  5.114713669e-10
15000.000000000 	 1.902815461e-10 	                  5.187446473e-10
